id,modulo,semana,tema,subtema,nivel,tipo_pregunta,pregunta,opcion_a,opcion_b,opcion_c,opcion_d,opcion_e,respuesta_correcta,respuesta_texto,explicacion,fuente_base,probabilidad_salida,prioridad,origen_refuerzo,tags,validado,criterio_depuracion
600170,Fullstack Developer Software,,HTTP,GET,Intermedio,Definición directa,¿Qué concepto corresponde a esta definición: “Método HTTP usado para obtener datos.”?,GET,pull,Migración,DELETE,Git,A,GET,GET consulta recursos.,PIAD SENATI + temario validado,Alta,Alta,"Banco ampliado, validado y sin repeticiones fuertes","Fullstack Developer Software, HTTP, GET, GET",SI,Una pregunta por concepto; redacción corta; respuesta directa; sin variantes repetidas.
600171,Fullstack Developer Software,,HTTP,POST,Intermedio,Definición directa,¿Qué concepto corresponde a esta definición: “Método HTTP usado para crear o enviar datos.”?,SQL Injection,Issue,POST,Git,React,C,POST,POST envía información.,PIAD SENATI + temario validado,Alta,Alta,"Banco ampliado, validado y sin repeticiones fuertes","Fullstack Developer Software, HTTP, POST, POST",SI,Una pregunta por concepto; redacción corta; respuesta directa; sin variantes repetidas.
600172,Fullstack Developer Software,,HTTP,PUT,Intermedio,Definición directa,¿Qué concepto corresponde a esta definición: “Método HTTP usado para actualizar un recurso.”?,SPA,GitHub,Formik,Git,PUT,E,PUT,PUT reemplaza o actualiza recursos.,PIAD SENATI + temario validado,Alta,Alta,"Banco ampliado, validado y sin repeticiones fuertes","Fullstack Developer Software, HTTP, PUT, PUT",SI,Una pregunta por concepto; redacción corta; respuesta directa; sin variantes repetidas.
600173,Fullstack Developer Software,,HTTP,DELETE,Intermedio,Definición directa,¿Qué concepto corresponde a esta definición: “Método HTTP usado para eliminar un recurso.”?,JSX,GET,DELETE,Vite,GitHub Projects,C,DELETE,DELETE elimina recursos.,PIAD SENATI + temario validado,Alta,Alta,"Banco ampliado, validado y sin repeticiones fuertes","Fullstack Developer Software, HTTP, DELETE, DELETE",SI,Una pregunta por concepto; redacción corta; respuesta directa; sin variantes repetidas.
600174,Fullstack Developer Software,,Datos,JSON,Intermedio,Definición directa,¿Qué concepto corresponde a esta definición: “Formato ligero para intercambiar datos entre cliente y servidor.”?,Autorización,Conflicto,Controlador,JSON,NoSQL,D,JSON,JSON es común en APIs web.,PIAD SENATI + temario validado,Media,Media,"Banco ampliado, validado y sin repeticiones fuertes","Fullstack Developer Software, Datos, JSON, JSON",SI,Una pregunta por concepto; redacción corta; respuesta directa; sin variantes repetidas.
600175,Fullstack Developer Software,,Datos,Serialización,Intermedio,Definición directa,¿Qué concepto corresponde a esta definición: “Proceso de convertir datos a un formato transferible como JSON.”?,SSH keys,Vite,Pull Request,Serialización,Ruta dinámica,D,Serialización,La serialización prepara datos para envío o almacenamiento.,PIAD SENATI + temario validado,Media,Media,"Banco ampliado, validado y sin repeticiones fuertes","Fullstack Developer Software, Datos, Serialización, Serialización",SI,Una pregunta por concepto; redacción corta; respuesta directa; sin variantes repetidas.
600176,Fullstack Developer Software,,Datos,NoSQL,Intermedio,Definición directa,¿Qué concepto corresponde a esta definición: “Modelo de base de datos no relacional.”?,NoSQL,Git Flow,CRUD,MySQL,ORM,A,NoSQL,NoSQL no depende de tablas relacionales tradicionales.,PIAD SENATI + temario validado,Media,Media,"Banco ampliado, validado y sin repeticiones fuertes","Fullstack Developer Software, Datos, NoSQL, NoSQL",SI,Una pregunta por concepto; redacción corta; respuesta directa; sin variantes repetidas.
600177,Fullstack Developer Software,,Despliegue,Contenedores,Intermedio,Definición directa,¿Qué concepto corresponde a esta definición: “Plataforma para empaquetar aplicaciones y dependencias en contenedores.”?,NoSQL,Yup,Virtualización,Docker,npm,D,Docker,Docker facilita despliegues portables.,PIAD SENATI + temario validado,Media,Media,"Banco ampliado, validado y sin repeticiones fuertes","Fullstack Developer Software, Despliegue, Contenedores, Docker",SI,Una pregunta por concepto; redacción corta; respuesta directa; sin variantes repetidas.
600178,Fullstack Developer Software,,Despliegue,Unidad,Intermedio,Definición directa,¿Qué concepto corresponde a esta definición: “Paquete aislado que contiene aplicación y dependencias.”?,XSS,Rama,Contenedor,Componente,Sequelize,C,Contenedor,Un contenedor ejecuta una app en un entorno aislado.,PIAD SENATI + temario validado,Media,Media,"Banco ampliado, validado y sin repeticiones fuertes","Fullstack Developer Software, Despliegue, Unidad, Contenedor",SI,Una pregunta por concepto; redacción corta; respuesta directa; sin variantes repetidas.
600179,Fullstack Developer Software,,Infraestructura,Virtualización,Intermedio,Definición directa,¿Qué concepto corresponde a esta definición: “Técnica que permite ejecutar entornos virtuales sobre hardware físico.”?,JWT,JSON,Virtualización,Contenedor,Formulario no controlado,C,Virtualización,La virtualización abstrae recursos de hardware.,PIAD SENATI + temario validado,Media,Media,"Banco ampliado, validado y sin repeticiones fuertes","Fullstack Developer Software, Infraestructura, Virtualización, Virtualización",SI,Una pregunta por concepto; redacción corta; respuesta directa; sin variantes repetidas.
600180,Fullstack Developer Software,,Frontend,Estilos,Intermedio,Definición directa,¿Qué concepto corresponde a esta definición: “Framework CSS usado para diseñar interfaces responsivas.”?,Modelo,Code Review,Issue,Virtualización,Bootstrap,E,Bootstrap,Bootstrap proporciona componentes y estilos predefinidos.,PIAD SENATI + temario validado,Media,Media,"Banco ampliado, validado y sin repeticiones fuertes","Fullstack Developer Software, Frontend, Estilos, Bootstrap",SI,Una pregunta por concepto; redacción corta; respuesta directa; sin variantes repetidas.
600181,Fullstack Developer Software,,API,Endpoint,Intermedio,Definición directa,¿Qué concepto corresponde a esta definición: “URL específica donde una API recibe o responde solicitudes.”?,Yup,Fork,GitHub Projects,Autenticación,Endpoint,E,Endpoint,Un endpoint representa un punto de acceso a la API.,PIAD SENATI + temario validado,Media,Media,"Banco ampliado, validado y sin repeticiones fuertes","Fullstack Developer Software, API, Endpoint, Endpoint",SI,Una pregunta por concepto; redacción corta; respuesta directa; sin variantes repetidas.
600182,Fullstack Developer Software,,Backend,Modelo,Intermedio,Definición directa,¿Qué concepto corresponde a esta definición: “Representación de una entidad o tabla en el código.”?,Issue,Modelo,GitHub,useEffect,CRUD,B,Modelo,Un modelo define estructura y reglas de datos.,PIAD SENATI + temario validado,Media,Media,"Banco ampliado, validado y sin repeticiones fuertes","Fullstack Developer Software, Backend, Modelo, Modelo",SI,Una pregunta por concepto; redacción corta; respuesta directa; sin variantes repetidas.
600183,Fullstack Developer Software,,Backend,Controlador,Intermedio,Definición directa,¿Qué concepto corresponde a esta definición: “Parte que recibe la petición y decide qué respuesta entregar.”?,Controlador,rebase,useState,SSH keys,Docker,A,Controlador,El controlador coordina lógica y respuesta.,PIAD SENATI + temario validado,Media,Media,"Banco ampliado, validado y sin repeticiones fuertes","Fullstack Developer Software, Backend, Controlador, Controlador",SI,Una pregunta por concepto; redacción corta; respuesta directa; sin variantes repetidas.
600184,Fullstack Developer Software,,Backend,Autenticación,Intermedio,Definición directa,¿Qué concepto corresponde a esta definición: “Proceso de verificar la identidad de un usuario.”?,REST,Git Flow,JSON,GET,Autenticación,E,Autenticación,La autenticación confirma quién es el usuario.,PIAD SENATI + temario validado,Media,Media,"Banco ampliado, validado y sin repeticiones fuertes","Fullstack Developer Software, Backend, Autenticación, Autenticación",SI,Una pregunta por concepto; redacción corta; respuesta directa; sin variantes repetidas.
600185,Fullstack Developer Software,,Backend,Autorización,Intermedio,Definición directa,¿Qué concepto corresponde a esta definición: “Proceso que define qué acciones puede realizar un usuario.”?,Autorización,JWT,Code Review,Fork,Docker,A,Autorización,La autorización controla permisos.,PIAD SENATI + temario validado,Media,Media,"Banco ampliado, validado y sin repeticiones fuertes","Fullstack Developer Software, Backend, Autorización, Autorización",SI,Una pregunta por concepto; redacción corta; respuesta directa; sin variantes repetidas.
600186,Fullstack Developer Software,,API,CRUD,Intermedio,Definición directa,"¿Qué concepto corresponde a esta definición: “Operaciones básicas para crear, leer, actualizar y eliminar datos.”?",Formulario controlado,JSON,CRUD,GitHub Projects,CORS,C,CRUD,CRUD resume las acciones principales de una API.,PIAD SENATI + temario validado,Media,Media,"Banco ampliado, validado y sin repeticiones fuertes","Fullstack Developer Software, API, CRUD, CRUD",SI,Una pregunta por concepto; redacción corta; respuesta directa; sin variantes repetidas.
600187,Taller de Desarrollo de Aplicaciones con Machine Learning,,Colab,Entorno,Básico,Definición directa,¿Qué concepto corresponde a esta definición: “Entorno de notebooks en la nube para ejecutar código Python.”?,Google Colab,Aprendizaje no supervisado,CSV,Matriz,TinyML,A,Google Colab,Colab permite programar y ejecutar notebooks en línea.,PIAD SENATI + temario validado,Alta,Alta,"Banco ampliado, validado y sin repeticiones fuertes","Taller de Desarrollo de Aplicaciones con Machine Learning, Colab, Entorno, Google Colab",SI,Una pregunta por concepto; redacción corta; respuesta directa; sin variantes repetidas.
600188,Taller de Desarrollo de Aplicaciones con Machine Learning,,Colab,Código,Básico,Definición directa,¿Qué concepto corresponde a esta definición: “Tipo de celda usada para ejecutar instrucciones de programación.”?,DataFrame,Modelo secuencial,Celda de código,Normalización,KNN,C,Celda de código,La celda de código ejecuta Python u otro código permitido.,PIAD SENATI + temario validado,Alta,Alta,"Banco ampliado, validado y sin repeticiones fuertes","Taller de Desarrollo de Aplicaciones con Machine Learning, Colab, Código, Celda de código",SI,Una pregunta por concepto; redacción corta; respuesta directa; sin variantes repetidas.
600189,Taller de Desarrollo de Aplicaciones con Machine Learning,,Colab,Texto,Básico,Definición directa,¿Qué concepto corresponde a esta definición: “Tipo de celda usada para escribir explicaciones con formato.”?,Celda de texto,Normalización,K-means,Fog Computing,Machine Learning,A,Celda de texto,La celda de texto documenta el notebook.,PIAD SENATI + temario validado,Alta,Alta,"Banco ampliado, validado y sin repeticiones fuertes","Taller de Desarrollo de Aplicaciones con Machine Learning, Colab, Texto, Celda de texto",SI,Una pregunta por concepto; redacción corta; respuesta directa; sin variantes repetidas.
600190,Taller de Desarrollo de Aplicaciones con Machine Learning,,Librerías,Arreglos,Básico,Definición directa,¿Qué concepto corresponde a esta definición: “Librería de Python usada para cálculos numéricos y arreglos.”?,NumPy,Matplotlib,Google Colab,Subajuste,Función de activación,A,NumPy,"NumPy trabaja con vectores, matrices y operaciones numéricas.",PIAD SENATI + temario validado,Alta,Alta,"Banco ampliado, validado y sin repeticiones fuertes","Taller de Desarrollo de Aplicaciones con Machine Learning, Librerías, Arreglos, NumPy",SI,Una pregunta por concepto; redacción corta; respuesta directa; sin variantes repetidas.
600191,Taller de Desarrollo de Aplicaciones con Machine Learning,,Librerías,Tablas,Básico,Definición directa,¿Qué concepto corresponde a esta definición: “Librería usada para manipular datos en tablas DataFrame.”?,Matplotlib,Aprendizaje no supervisado,TPU,Pandas,Matriz,D,Pandas,Pandas organiza datos en DataFrames.,PIAD SENATI + temario validado,Alta,Alta,"Banco ampliado, validado y sin repeticiones fuertes","Taller de Desarrollo de Aplicaciones con Machine Learning, Librerías, Tablas, Pandas",SI,Una pregunta por concepto; redacción corta; respuesta directa; sin variantes repetidas.
600192,Taller de Desarrollo de Aplicaciones con Machine Learning,,Pandas,Tabla,Básico,Definición directa,¿Qué concepto corresponde a esta definición: “Estructura bidimensional con filas y columnas.”?,Arduino Nano 33 BLE Sense,Matplotlib,Regresión lineal,Visión por computadora,DataFrame,E,DataFrame,DataFrame representa tablas de datos.,PIAD SENATI + temario validado,Alta,Alta,"Banco ampliado, validado y sin repeticiones fuertes","Taller de Desarrollo de Aplicaciones con Machine Learning, Pandas, Tabla, DataFrame",SI,Una pregunta por concepto; redacción corta; respuesta directa; sin variantes repetidas.
600193,Taller de Desarrollo de Aplicaciones con Machine Learning,,Librerías,Gráficos,Básico,Definición directa,¿Qué concepto corresponde a esta definición: “Librería usada para crear gráficos en Python.”?,Regresión,Matplotlib,RMSE,Vector,Pesos,B,Matplotlib,Matplotlib visualiza datos mediante gráficos.,PIAD SENATI + temario validado,Alta,Alta,"Banco ampliado, validado y sin repeticiones fuertes","Taller de Desarrollo de Aplicaciones con Machine Learning, Librerías, Gráficos, Matplotlib",SI,Una pregunta por concepto; redacción corta; respuesta directa; sin variantes repetidas.
600194,Taller de Desarrollo de Aplicaciones con Machine Learning,,Hardware,General,Básico,Definición directa,¿Qué concepto corresponde a esta definición: “Unidad de procesamiento de propósito general.”?,CSV,TPU,RMSE,CPU,Aprendizaje supervisado,D,CPU,La CPU ejecuta tareas generales.,PIAD SENATI + temario validado,Alta,Alta,"Banco ampliado, validado y sin repeticiones fuertes","Taller de Desarrollo de Aplicaciones con Machine Learning, Hardware, General, CPU",SI,Una pregunta por concepto; redacción corta; respuesta directa; sin variantes repetidas.
600195,Taller de Desarrollo de Aplicaciones con Machine Learning,,Hardware,Paralelo,Básico,Definición directa,¿Qué concepto corresponde a esta definición: “Procesador útil para operaciones paralelas en deep learning.”?,Machine Learning,GPU,Pandas,Matriz,Aprendizaje supervisado,B,GPU,La GPU acelera cálculos paralelos.,PIAD SENATI + temario validado,Alta,Alta,"Banco ampliado, validado y sin repeticiones fuertes","Taller de Desarrollo de Aplicaciones con Machine Learning, Hardware, Paralelo, GPU",SI,Una pregunta por concepto; redacción corta; respuesta directa; sin variantes repetidas.
600196,Taller de Desarrollo de Aplicaciones con Machine Learning,,Hardware,IA,Básico,Definición directa,¿Qué concepto corresponde a esta definición: “Acelerador especializado para operaciones de machine learning.”?,TPU,K-means,MSE,Modelo funcional,Pandas,A,TPU,La TPU está optimizada para aprendizaje automático.,PIAD SENATI + temario validado,Alta,Alta,"Banco ampliado, validado y sin repeticiones fuertes","Taller de Desarrollo de Aplicaciones con Machine Learning, Hardware, IA, TPU",SI,Una pregunta por concepto; redacción corta; respuesta directa; sin variantes repetidas.
600197,Taller de Desarrollo de Aplicaciones con Machine Learning,,ML,Definición,Básico,Definición directa,¿Qué concepto corresponde a esta definición: “Campo que permite a sistemas aprender patrones a partir de datos.”?,Machine Learning,GPU,Matplotlib,Función de activación,Exportación de modelo,A,Machine Learning,Machine Learning entrena modelos con datos.,PIAD SENATI + temario validado,Alta,Alta,"Banco ampliado, validado y sin repeticiones fuertes","Taller de Desarrollo de Aplicaciones con Machine Learning, ML, Definición, Machine Learning",SI,Una pregunta por concepto; redacción corta; respuesta directa; sin variantes repetidas.
600198,Taller de Desarrollo de Aplicaciones con Machine Learning,,ML,Etiquetas,Básico,Definición directa,¿Qué concepto corresponde a esta definición: “Aprendizaje que usa datos con respuestas conocidas.”?,Árbol de decisión,KNN,Aprendizaje supervisado,Teachable Machine,Predicción,C,Aprendizaje supervisado,El supervisado usa etiquetas para entrenar.,PIAD SENATI + temario validado,Alta,Alta,"Banco ampliado, validado y sin repeticiones fuertes","Taller de Desarrollo de Aplicaciones con Machine Learning, ML, Etiquetas, Aprendizaje supervisado",SI,Una pregunta por concepto; redacción corta; respuesta directa; sin variantes repetidas.
600199,Taller de Desarrollo de Aplicaciones con Machine Learning,,ML,Patrones,Básico,Definición directa,¿Qué concepto corresponde a esta definición: “Aprendizaje que encuentra estructuras sin respuestas etiquetadas.”?,Arduino Nano 33 BLE Sense,Función de activación,Aprendizaje no supervisado,Subajuste,fit(),C,Aprendizaje no supervisado,El no supervisado busca patrones ocultos.,PIAD SENATI + temario validado,Alta,Alta,"Banco ampliado, validado y sin repeticiones fuertes","Taller de Desarrollo de Aplicaciones con Machine Learning, ML, Patrones, Aprendizaje no supervisado",SI,Una pregunta por concepto; redacción corta; respuesta directa; sin variantes repetidas.
600200,Taller de Desarrollo de Aplicaciones con Machine Learning,,ML,Proceso,Básico,Definición directa,"¿Qué concepto corresponde a esta definición: “Secuencia de preparación de datos, entrenamiento, evaluación y predicción.”?",R²,Pesos,Flujo de entrenamiento,fit(),Datos de entrenamiento,C,Flujo de entrenamiento,El flujo ordena el desarrollo del modelo.,PIAD SENATI + temario validado,Alta,Alta,"Banco ampliado, validado y sin repeticiones fuertes","Taller de Desarrollo de Aplicaciones con Machine Learning, ML, Proceso, Flujo de entrenamiento",SI,Una pregunta por concepto; redacción corta; respuesta directa; sin variantes repetidas.
600201,Taller de Desarrollo de Aplicaciones con Machine Learning,,Framework,ML,Básico,Definición directa,¿Qué concepto corresponde a esta definición: “Framework usado para construir y entrenar modelos de aprendizaje automático.”?,SVM,R²,TensorFlow,Capas,K-means,C,TensorFlow,TensorFlow permite crear y entrenar modelos.,PIAD SENATI + temario validado,Alta,Alta,"Banco ampliado, validado y sin repeticiones fuertes","Taller de Desarrollo de Aplicaciones con Machine Learning, Framework, ML, TensorFlow",SI,Una pregunta por concepto; redacción corta; respuesta directa; sin variantes repetidas.
600202,Taller de Desarrollo de Aplicaciones con Machine Learning,,Framework,Alto nivel,Básico,Definición directa,¿Qué concepto corresponde a esta definición: “API de alto nivel para construir modelos con capas.”?,CSV,OpenCV,Aprendizaje supervisado,TinyML,Keras,E,Keras,Keras simplifica la creación de redes neuronales.,PIAD SENATI + temario validado,Alta,Alta,"Banco ampliado, validado y sin repeticiones fuertes","Taller de Desarrollo de Aplicaciones con Machine Learning, Framework, Alto nivel, Keras",SI,Una pregunta por concepto; redacción corta; respuesta directa; sin variantes repetidas.
600203,Taller de Desarrollo de Aplicaciones con Machine Learning,,Modelos,Lineal,Básico,Definición directa,¿Qué concepto corresponde a esta definición: “Modelo de Keras donde las capas se apilan en secuencia.”?,Teachable Machine,Modelo secuencial,Normalización,Subajuste,Flujo de entrenamiento,B,Modelo secuencial,El modelo secuencial conecta capas una tras otra.,PIAD SENATI + temario validado,Alta,Alta,"Banco ampliado, validado y sin repeticiones fuertes","Taller de Desarrollo de Aplicaciones con Machine Learning, Modelos, Lineal, Modelo secuencial",SI,Una pregunta por concepto; redacción corta; respuesta directa; sin variantes repetidas.
600204,Taller de Desarrollo de Aplicaciones con Machine Learning,,Modelos,Flexible,Básico,Definición directa,¿Qué concepto corresponde a esta definición: “Modelo que permite arquitecturas con múltiples entradas o salidas.”?,GPU,Keras,Modelo funcional,Fog Computing,Función de activación,C,Modelo funcional,El modelo funcional permite arquitecturas más complejas.,PIAD SENATI + temario validado,Alta,Alta,"Banco ampliado, validado y sin repeticiones fuertes","Taller de Desarrollo de Aplicaciones con Machine Learning, Modelos, Flexible, Modelo funcional",SI,Una pregunta por concepto; redacción corta; respuesta directa; sin variantes repetidas.
600205,Taller de Desarrollo de Aplicaciones con Machine Learning,,Red neuronal,Capas,Básico,Definición directa,¿Qué concepto corresponde a esta definición: “Bloques que transforman datos dentro de una red neuronal.”?,K-means,RMSE,Pandas,Teachable Machine,Capas,E,Capas,Las capas procesan información progresivamente.,PIAD SENATI + temario validado,Alta,Alta,"Banco ampliado, validado y sin repeticiones fuertes","Taller de Desarrollo de Aplicaciones con Machine Learning, Red neuronal, Capas, Capas",SI,Una pregunta por concepto; redacción corta; respuesta directa; sin variantes repetidas.
600206,Taller de Desarrollo de Aplicaciones con Machine Learning,,Red neuronal,Pesos,Básico,Definición directa,¿Qué concepto corresponde a esta definición: “Parámetros ajustados durante el entrenamiento.”?,Sobreajuste,Pesos,model.json,OpenCV,Batch size,B,Pesos,Los pesos se modifican para mejorar predicciones.,PIAD SENATI + temario validado,Alta,Alta,"Banco ampliado, validado y sin repeticiones fuertes","Taller de Desarrollo de Aplicaciones con Machine Learning, Red neuronal, Pesos, Pesos",SI,Una pregunta por concepto; redacción corta; respuesta directa; sin variantes repetidas.
600207,Taller de Desarrollo de Aplicaciones con Machine Learning,,Red neuronal,Activación,Básico,Definición directa,¿Qué concepto corresponde a esta definición: “Función que introduce no linealidad en una red neuronal.”?,Carga de archivos en Colab,Matplotlib,Función de activación,Regresión,Keras,C,Función de activación,La activación permite aprender relaciones no lineales.,PIAD SENATI + temario validado,Alta,Alta,"Banco ampliado, validado y sin repeticiones fuertes","Taller de Desarrollo de Aplicaciones con Machine Learning, Red neuronal, Activación, Función de activación",SI,Una pregunta por concepto; redacción corta; respuesta directa; sin variantes repetidas.
600208,Taller de Desarrollo de Aplicaciones con Machine Learning,,Keras,Entrenamiento,Básico,Definición directa,¿Qué concepto corresponde a esta definición: “Método usado para entrenar o ajustar un modelo.”?,Raspberry Pi con IA,fit(),TensorFlow Lite,R²,CSV,B,fit(),fit() entrena el modelo con datos.,PIAD SENATI + temario validado,Alta,Alta,"Banco ampliado, validado y sin repeticiones fuertes","Taller de Desarrollo de Aplicaciones con Machine Learning, Keras, Entrenamiento, fit()",SI,Una pregunta por concepto; redacción corta; respuesta directa; sin variantes repetidas.
600209,Taller de Desarrollo de Aplicaciones con Machine Learning,,Keras,Predicción,Básico,Definición directa,¿Qué concepto corresponde a esta definición: “Proceso de obtener una salida del modelo con nuevos datos.”?,Matplotlib,TensorFlow,model.json,Modelo secuencial,Predicción,E,Predicción,La predicción aplica el modelo entrenado.,PIAD SENATI + temario validado,Alta,Alta,"Banco ampliado, validado y sin repeticiones fuertes","Taller de Desarrollo de Aplicaciones con Machine Learning, Keras, Predicción, Predicción",SI,Una pregunta por concepto; redacción corta; respuesta directa; sin variantes repetidas.
600210,Taller de Desarrollo de Aplicaciones con Machine Learning,,Regresión,Lineal,Básico,Definición directa,¿Qué concepto corresponde a esta definición: “Técnica que modela una relación lineal entre variables.”?,Regresión,R²,CSV,Exportación de modelo,Regresión lineal,E,Regresión lineal,La regresión lineal ajusta una línea a los datos.,PIAD SENATI + temario validado,Alta,Alta,"Banco ampliado, validado y sin repeticiones fuertes","Taller de Desarrollo de Aplicaciones con Machine Learning, Regresión, Lineal, Regresión lineal",SI,Una pregunta por concepto; redacción corta; respuesta directa; sin variantes repetidas.
600211,Taller de Desarrollo de Aplicaciones con Machine Learning,,Métricas,Error,Básico,Definición directa,¿Qué concepto corresponde a esta definición: “Métrica que promedia los errores al cuadrado.”?,Matplotlib,Vector,Capas,MSE,HDF5,D,MSE,MSE mide error cuadrático medio.,PIAD SENATI + temario validado,Alta,Alta,"Banco ampliado, validado y sin repeticiones fuertes","Taller de Desarrollo de Aplicaciones con Machine Learning, Métricas, Error, MSE",SI,Una pregunta por concepto; redacción corta; respuesta directa; sin variantes repetidas.
600212,Taller de Desarrollo de Aplicaciones con Machine Learning,,Métricas,Raíz,Básico,Definición directa,¿Qué concepto corresponde a esta definición: “Raíz cuadrada del error cuadrático medio.”?,Predicción,fit(),RMSE,Exportación de modelo,Pesos,C,RMSE,RMSE expresa el error en unidades más interpretables.,PIAD SENATI + temario validado,Alta,Alta,"Banco ampliado, validado y sin repeticiones fuertes","Taller de Desarrollo de Aplicaciones con Machine Learning, Métricas, Raíz, RMSE",SI,Una pregunta por concepto; redacción corta; respuesta directa; sin variantes repetidas.
600213,Taller de Desarrollo de Aplicaciones con Machine Learning,,Métricas,Ajuste,Básico,Definición directa,¿Qué concepto corresponde a esta definición: “Métrica que indica qué tan bien el modelo explica la variabilidad.”?,R²,Teachable Machine,Matplotlib,Datos de prueba,Limpieza de datos,A,R²,R² mide calidad de ajuste.,PIAD SENATI + temario validado,Alta,Alta,"Banco ampliado, validado y sin repeticiones fuertes","Taller de Desarrollo de Aplicaciones con Machine Learning, Métricas, Ajuste, R²",SI,Una pregunta por concepto; redacción corta; respuesta directa; sin variantes repetidas.
600214,Taller de Desarrollo de Aplicaciones con Machine Learning,,Álgebra,Vector,Básico,Definición directa,¿Qué concepto corresponde a esta definición: “Arreglo de datos en una dimensión.”?,KNN,Vector,CPU,Normalización,Celda de texto,B,Vector,Un vector representa una lista ordenada de valores.,PIAD SENATI + temario validado,Alta,Alta,"Banco ampliado, validado y sin repeticiones fuertes","Taller de Desarrollo de Aplicaciones con Machine Learning, Álgebra, Vector, Vector",SI,Una pregunta por concepto; redacción corta; respuesta directa; sin variantes repetidas.
600215,Taller de Desarrollo de Aplicaciones con Machine Learning,,Álgebra,Matriz,Básico,Definición directa,¿Qué concepto corresponde a esta definición: “Arreglo de datos en filas y columnas.”?,Sobreajuste,CSV,Machine Learning,Matriz,KNN,D,Matriz,Una matriz organiza valores en dos dimensiones.,PIAD SENATI + temario validado,Alta,Alta,"Banco ampliado, validado y sin repeticiones fuertes","Taller de Desarrollo de Aplicaciones con Machine Learning, Álgebra, Matriz, Matriz",SI,Una pregunta por concepto; redacción corta; respuesta directa; sin variantes repetidas.
600216,Taller de Desarrollo de Aplicaciones con Machine Learning,,Herramientas,Sin código,Básico,Definición directa,¿Qué concepto corresponde a esta definición: “Plataforma para entrenar modelos simples sin programar mucho.”?,Teachable Machine,fit(),Vector,Exportación de modelo,Visión por computadora,A,Teachable Machine,Teachable Machine facilita crear modelos de clasificación.,PIAD SENATI + temario validado,Alta,Alta,"Banco ampliado, validado y sin repeticiones fuertes","Taller de Desarrollo de Aplicaciones con Machine Learning, Herramientas, Sin código, Teachable Machine",SI,Una pregunta por concepto; redacción corta; respuesta directa; sin variantes repetidas.
600217,Taller de Desarrollo de Aplicaciones con Machine Learning,,Modelos,Exportación,Básico,Definición directa,¿Qué concepto corresponde a esta definición: “Proceso de guardar un modelo para usarlo en otra plataforma.”?,Fog Computing,Exportación de modelo,Carga de archivos en Colab,Aprendizaje supervisado,Vector,B,Exportación de modelo,Exportar permite llevar el modelo a web o dispositivos.,PIAD SENATI + temario validado,Alta,Alta,"Banco ampliado, validado y sin repeticiones fuertes","Taller de Desarrollo de Aplicaciones con Machine Learning, Modelos, Exportación, Exportación de modelo",SI,Una pregunta por concepto; redacción corta; respuesta directa; sin variantes repetidas.
600218,Taller de Desarrollo de Aplicaciones con Machine Learning,,Formato,Keras,Básico,Definición directa,¿Qué concepto corresponde a esta definición: “Formato común para guardar modelos Keras en Python.”?,Vector,MSE,HDF5,TinyML,Matriz,C,HDF5,HDF5 almacena modelos entrenados de Keras.,PIAD SENATI + temario validado,Alta,Alta,"Banco ampliado, validado y sin repeticiones fuertes","Taller de Desarrollo de Aplicaciones con Machine Learning, Formato, Keras, HDF5",SI,Una pregunta por concepto; redacción corta; respuesta directa; sin variantes repetidas.
600219,Taller de Desarrollo de Aplicaciones con Machine Learning,,Web ML,Navegador,Básico,Definición directa,¿Qué concepto corresponde a esta definición: “Librería que permite ejecutar modelos de ML en el navegador.”?,Normalización,K-means,KNN,TensorFlow.js,Clasificación,D,TensorFlow.js,TensorFlow.js ejecuta inferencia en JavaScript.,PIAD SENATI + temario validado,Alta,Alta,"Banco ampliado, validado y sin repeticiones fuertes","Taller de Desarrollo de Aplicaciones con Machine Learning, Web ML, Navegador, TensorFlow.js",SI,Una pregunta por concepto; redacción corta; respuesta directa; sin variantes repetidas.
600220,Taller de Desarrollo de Aplicaciones con Machine Learning,,Web ML,Archivo,Básico,Definición directa,¿Qué concepto corresponde a esta definición: “Archivo que describe arquitectura y pesos de un modelo TensorFlow.js.”?,model.json,Función de activación,Teachable Machine,Aprendizaje no supervisado,Regresión lineal,A,model.json,model.json es necesario para cargar modelos en la web.,PIAD SENATI + temario validado,Alta,Alta,"Banco ampliado, validado y sin repeticiones fuertes","Taller de Desarrollo de Aplicaciones con Machine Learning, Web ML, Archivo, model.json",SI,Una pregunta por concepto; redacción corta; respuesta directa; sin variantes repetidas.
600221,Taller de Desarrollo de Aplicaciones con Machine Learning,,Web ML,Ejecución,Básico,Definición directa,¿Qué concepto corresponde a esta definición: “Proceso de usar un modelo entrenado para generar resultados.”?,Fog Computing,model.json,Función de activación,Inferencia,Arduino Nano 33 BLE Sense,D,Inferencia,La inferencia produce predicciones con el modelo.,PIAD SENATI + temario validado,Alta,Alta,"Banco ampliado, validado y sin repeticiones fuertes","Taller de Desarrollo de Aplicaciones con Machine Learning, Web ML, Ejecución, Inferencia",SI,Una pregunta por concepto; redacción corta; respuesta directa; sin variantes repetidas.
