id,modulo,semana,tema,subtema,nivel,tipo_pregunta,pregunta,opcion_a,opcion_b,opcion_c,opcion_d,opcion_e,respuesta_correcta,respuesta_texto,explicacion,fuente_base,fuente_url,tags,probabilidad_salida,prioridad,origen_refuerzo
1970,Fullstack Developer Software,11,React Hooks,useState,Básico,Completar,¿Cuál opción NO debe confundirse con otros términos cuando la pregunta describe: usestate?,useMemo,"Cuadro de diálogo que solicita confirmación, información o decisión del usuario.",useEffect,Hook de React usado para declarar y actualizar estado en componentes funcionales.,useReducer,D,Hook de React usado para declarar y actualizar estado en componentes funcionales.,No debe confundirse: la descripción apunta a Hook de React usado para declarar y actualizar estado en componentes funcionales..,PIAD-527_CONTENIDO (1).pdf,https://react.dev/reference/react/useState,"react,hooks",5,Alta,Banco inicial filtrado por temas de currícula y patrones de test
1762,Fullstack Developer Software,10,Base de datos,MySQL,Básico,Definición,"En el tema de Base de datos, ¿cuál es la opción correcta para: mysql?",SQLite,Docker,Sistema de gestión de base de datos relacional usado en aplicaciones backend.,"Técnicas para manipular, filtrar, transformar o analizar imágenes digitales.",JWT,C,Sistema de gestión de base de datos relacional usado en aplicaciones backend.,"En Base de datos, el concepto correcto es Sistema de gestión de base de datos relacional usado en aplicaciones backend..",PIAD-527_CONTENIDO (1).pdf,https://dev.mysql.com/doc/,mysql,5,Alta,Banco inicial filtrado por temas de currícula y patrones de test
1783,Fullstack Developer Software,10,ORM,Sequelize,Avanzado,Definición,"Complete la frase: En ORM, ______ se relaciona con sequelize",Componente de Android que representa una pantalla con la que el usuario interactúa.,Docker,ORM para Node.js que permite trabajar con bases de datos relacionales mediante modelos.,Método HTTP usado para solicitar o leer recursos.,Librería para manejar rutas y navegación en aplicaciones React.,C,ORM para Node.js que permite trabajar con bases de datos relacionales mediante modelos.,La palabra que completa la frase es ORM para Node.js que permite trabajar con bases de datos relacionales mediante modelos..,PIAD-527_CONTENIDO (1).pdf,https://sequelize.org/docs/v6/,"orm,node",5,Alta,Banco inicial filtrado por temas de currícula y patrones de test
1344,Fullstack Developer Software,9,Git y GitHub,Commit,Intermedio,Aplicación,¿Cuál de las siguientes opciones pertenece directamente al tema «Git y GitHub» y cumple esta función: commit?,Operación CRUD que consulta o lee datos existentes.,Pull,Fork,Formato usado frecuentemente para guardar modelos Keras en entornos Python.,Registro de cambios guardado en el historial de Git.,E,Registro de cambios guardado en el historial de Git.,Registro de cambios guardado en el historial de Git. cumple esa función dentro de Git y GitHub.,PIAD-527_CONTENIDO (1).pdf,https://git-scm.com/doc,git,5,Alta,Banco inicial filtrado por temas de currícula y patrones de test
1505,Fullstack Developer Software,9,Git y GitHub,Push,Intermedio,Aplicación,"Si en un examen preguntan por push, ¿qué alternativa debes marcar?",Librería que facilita el manejo de formularios en React.,Pull,Comando que envía commits locales a un repositorio remoto.,Merge,Método del ciclo de vida donde normalmente se inicializa la Activity y se carga el layout.,C,Comando que envía commits locales a un repositorio remoto.,La alternativa correcta es Comando que envía commits locales a un repositorio remoto..,PIAD-527_CONTENIDO (1).pdf,https://git-scm.com/doc,git,5,Alta,Banco inicial filtrado por temas de currícula y patrones de test
2097,Fullstack Developer Software,12,Docker,Dockerfile,Básico,Relación,"Si estás resolviendo un test de opción múltiple y la pista es «Dockerfile», ¿cuál eliges?",Procesador gráfico usado para acelerar cálculos paralelos en entrenamiento de redes neuronales.,package.json,Archivo con instrucciones para construir una imagen Docker.,index.html,README.md,C,Archivo con instrucciones para construir una imagen Docker.,La pista apunta a Archivo con instrucciones para construir una imagen Docker..,PIAD-527_CONTENIDO (1).pdf,https://docs.docker.com/,docker,5,Alta,Banco inicial filtrado por temas de currícula y patrones de test
2094,Fullstack Developer Software,12,Docker,Dockerfile,Básico,Aplicación,¿Qué alternativa describe correctamente un elemento de Docker: dockerfile?,Archivo con instrucciones para construir una imagen Docker.,model.json,README.md,docker-compose.yml,Tecnología inalámbrica usada para conectar dispositivos IoT a una red local o Internet.,A,Archivo con instrucciones para construir una imagen Docker.,Esa descripción corresponde a Archivo con instrucciones para construir una imagen Docker..,PIAD-527_CONTENIDO (1).pdf,https://docs.docker.com/,docker,5,Alta,Banco inicial filtrado por temas de currícula y patrones de test
1645,Fullstack Developer Software,10,Backend Node.js,Node.js,Básico,Relación,"Si en un examen preguntan por node.js, ¿qué alternativa debes marcar?",Ejecución de predicciones del modelo directamente dentro del navegador del usuario.,Método HTTP usado para reemplazar o actualizar un recurso completo.,Procesamiento de datos cerca del dispositivo o fuente de datos para reducir latencia y dependencia de la nube.,Entorno de ejecución que permite usar JavaScript en el servidor.,Git,D,Entorno de ejecución que permite usar JavaScript en el servidor.,La alternativa correcta es Entorno de ejecución que permite usar JavaScript en el servidor..,PIAD-527_CONTENIDO (1).pdf,https://nodejs.org/en/learn,node,5,Alta,Banco inicial filtrado por temas de currícula y patrones de test
1625,Fullstack Developer Software,10,Backend Express,Ruta,Intermedio,Definición,"Si en un examen preguntan por ruta, ¿qué alternativa debes marcar?",Archivo que suele contener etiquetas y metadatos de un modelo exportado desde Teachable Machine.,Middleware,Modelo,Operación CRUD que modifica datos existentes.,Definición de un endpoint y método HTTP en una aplicación Express.,E,Definición de un endpoint y método HTTP en una aplicación Express.,La alternativa correcta es Definición de un endpoint y método HTTP en una aplicación Express..,PIAD-527_CONTENIDO (1).pdf,https://expressjs.com/en/guide/routing.html,"express,routes",5,Alta,Banco inicial filtrado por temas de currícula y patrones de test
1610,Fullstack Developer Software,10,Backend Express,Middleware,Básico,Relación,¿Cuál opción NO debe confundirse con otros términos cuando la pregunta describe: middleware?,Commit,Protocolo de aplicación usado para transferir recursos en la web mediante solicitudes y respuestas.,Hook,Proceso para reducir tamaño o mejorar eficiencia de un modelo en dispositivos limitados.,Función intermedia que procesa solicitudes y respuestas en Express antes de llegar al controlador final.,E,Función intermedia que procesa solicitudes y respuestas en Express antes de llegar al controlador final.,No debe confundirse: la descripción apunta a Función intermedia que procesa solicitudes y respuestas en Express antes de llegar al controlador final..,PIAD-527_CONTENIDO (1).pdf,https://expressjs.com/en/guide/using-middleware.html,express,5,Alta,Banco inicial filtrado por temas de currícula y patrones de test
1541,Fullstack Developer Software,9,Git y GitHub,Repositorio,Básico,Aplicación,¿Qué concepto se define como: «Repositorio»?,Espacio donde se almacena el historial y archivos de un proyecto controlado por Git.,Commit,Protocolo de transporte orientado a conexión que garantiza entrega ordenada de datos.,Hook de React para sincronizar componentes con sistemas externos o efectos secundarios.,Comando que envía commits locales a un repositorio remoto.,A,Espacio donde se almacena el historial y archivos de un proyecto controlado por Git.,La definición corresponde a Espacio donde se almacena el historial y archivos de un proyecto controlado por Git..,PIAD-527_CONTENIDO (1).pdf,https://docs.github.com/,git,5,Alta,Banco inicial filtrado por temas de currícula y patrones de test
1805,Fullstack Developer Software,11,Formularios React,Formik,Avanzado,Reconocimiento,"Si en un examen preguntan por formik, ¿qué alternativa debes marcar?",Vite,Sequelize,Diferencia de potencial eléctrico que impulsa la corriente en un circuito.,Ataque que inserta código SQL malicioso en consultas de base de datos.,Librería que facilita el manejo de formularios en React.,E,Librería que facilita el manejo de formularios en React.,La alternativa correcta es Librería que facilita el manejo de formularios en React..,PIAD-527_CONTENIDO (1).pdf,https://formik.org/,"react,forms",5,Alta,Banco inicial filtrado por temas de currícula y patrones de test
1490,Fullstack Developer Software,9,Git y GitHub,Pull Request,Intermedio,Completar,¿Cuál opción NO debe confundirse con otros términos cuando la pregunta describe: pull request?,Solicitud para revisar e integrar cambios de una rama o fork al proyecto principal.,Commit,Push,Issue,Ejecución de modelos de machine learning en microcontroladores y dispositivos de muy bajo consumo.,A,Solicitud para revisar e integrar cambios de una rama o fork al proyecto principal.,No debe confundirse: la descripción apunta a Solicitud para revisar e integrar cambios de una rama o fork al proyecto principal..,PIAD-527_CONTENIDO (1).pdf,https://docs.github.com/,github,5,Alta,Banco inicial filtrado por temas de currícula y patrones de test
1855,Fullstack Developer Software,11,React,Componente,Avanzado,Reconocimiento,Selecciona la opción que completa correctamente: «Bloque reutilizable de interfaz en React que puede recibir props y manejar estado. es...»,Middleware,Bloque reutilizable de interfaz en React que puede recibir props y manejar estado.,Estructura condicional que ejecuta instrucciones cuando una condición es verdadera.,Endpoint,Registro de cambios guardado en el historial de Git.,B,Bloque reutilizable de interfaz en React que puede recibir props y manejar estado.,Bloque reutilizable de interfaz en React que puede recibir props y manejar estado. se define como: Componente,PIAD-527_CONTENIDO (1).pdf,https://react.dev/learn/your-first-component,react,5,Alta,Banco inicial filtrado por temas de currícula y patrones de test
1711,Fullstack Developer Software,10,Backend seguridad,JWT,Básico,Aplicación,"En una evaluación tipo Senati, si aparece la descripción «JWT», la respuesta esperada sería:",CORS,SQL Injection,XSS,Librería para manejar rutas y navegación en aplicaciones React.,Token firmado usado para autenticación y autorización en aplicaciones web y APIs.,E,Token firmado usado para autenticación y autorización en aplicaciones web y APIs.,"Para esa descripción, se debe marcar Token firmado usado para autenticación y autorización en aplicaciones web y APIs..",PIAD-527_CONTENIDO (1).pdf,https://jwt.io/introduction,"jwt,security",5,Alta,Banco inicial filtrado por temas de currícula y patrones de test
2153,Fullstack Developer Software,12,Métodos HTTP,GET,Intermedio,Relación,Relaciona el concepto con su función: GET,Método HTTP usado para solicitar o leer recursos.,Layout que organiza elementos en una sola dirección: horizontal o vertical.,Base de datos relacional ligera embebida en Android para almacenamiento local.,Protocolo de aplicación usado para transferir recursos en la web mediante solicitudes y respuestas.,PUT,A,Método HTTP usado para solicitar o leer recursos.,La relación correcta es con Método HTTP usado para solicitar o leer recursos..,PIAD-527_CONTENIDO (1).pdf,https://expressjs.com/,http,5,Alta,Banco inicial filtrado por temas de currícula y patrones de test
1575,Fullstack Developer Software,9,GitHub Actions,GitHub Actions,Avanzado,Aplicación,"Selecciona la opción que completa correctamente: «Herramienta para automatizar flujos de trabajo como pruebas, integración continua y despliegue. es...»",Vista que permite al usuario ejecutar una acción al presionarla.,Librería usada para validar esquemas de datos y formularios.,"Herramienta para automatizar flujos de trabajo como pruebas, integración continua y despliegue.","Entorno de desarrollo usado para escribir, compilar y cargar programas en placas Arduino.",Pull Request,C,"Herramienta para automatizar flujos de trabajo como pruebas, integración continua y despliegue.","Herramienta para automatizar flujos de trabajo como pruebas, integración continua y despliegue. se define como: GitHub Actions",PIAD-527_CONTENIDO (1).pdf,https://docs.github.com/actions,"github,ci",5,Alta,Banco inicial filtrado por temas de currícula y patrones de test
1695,Fullstack Developer Software,10,Backend seguridad,CORS,Avanzado,Definición,Selecciona la opción que completa correctamente: «Mecanismo que controla solicitudes HTTP entre orígenes diferentes. es...»,Mensaje temporal en la parte inferior que puede incluir una acción para el usuario.,SQL Injection,Interruptor electromecánico que permite controlar cargas de mayor potencia con una señal de baja potencia.,Mecanismo que controla solicitudes HTTP entre orígenes diferentes.,Componente que conserva y gestiona datos relacionados con la UI.,D,Mecanismo que controla solicitudes HTTP entre orígenes diferentes.,Mecanismo que controla solicitudes HTTP entre orígenes diferentes. se define como: CORS,PIAD-527_CONTENIDO (1).pdf,https://expressjs.com/en/resources/middleware/cors.html,"cors,security",5,Alta,Banco inicial filtrado por temas de currícula y patrones de test
1572,Fullstack Developer Software,9,GitHub Actions,GitHub Actions,Básico,Reconocimiento,¿Qué concepto es clave en GitHub Actions porque permite/representa lo siguiente: github actions?,"Herramienta para automatizar flujos de trabajo como pruebas, integración continua y despliegue.",Dockerfile,Node.js,Modelo intermedio que extiende la nube hacia la red local para procesar datos cerca del borde.,Protocolo de aplicación usado para transferir recursos en la web mediante solicitudes y respuestas.,A,"Herramienta para automatizar flujos de trabajo como pruebas, integración continua y despliegue.","El concepto clave es Herramienta para automatizar flujos de trabajo como pruebas, integración continua y despliegue..",PIAD-527_CONTENIDO (1).pdf,https://docs.github.com/actions,"github,ci",5,Alta,Banco inicial filtrado por temas de currícula y patrones de test
1535,Fullstack Developer Software,9,Git y GitHub,Rebase,Básico,Definición,Selecciona la opción que completa correctamente: «Técnica que reaplica commits sobre otra base para mantener un historial más lineal. es...»,Merge,"Herramienta para automatizar flujos de trabajo como pruebas, integración continua y despliegue.",Técnica que reaplica commits sobre otra base para mantener un historial más lineal.,Pull Request,Unidad aislada y portable que ejecuta una aplicación con sus dependencias.,C,Técnica que reaplica commits sobre otra base para mantener un historial más lineal.,Técnica que reaplica commits sobre otra base para mantener un historial más lineal. se define como: Rebase,PIAD-527_CONTENIDO (1).pdf,https://git-scm.com/doc,git,5,Alta,Banco inicial filtrado por temas de currícula y patrones de test
2086,Fullstack Developer Software,12,Docker,Dockerfile,Básico,Aplicación,¿Qué término técnico se asocia mejor con la siguiente idea: dockerfile?,docker-compose.yml,Hook de React para sincronizar componentes con sistemas externos o efectos secundarios.,index.html,Archivo con instrucciones para construir una imagen Docker.,README.md,D,Archivo con instrucciones para construir una imagen Docker.,El término técnico asociado es Archivo con instrucciones para construir una imagen Docker..,PIAD-527_CONTENIDO (1).pdf,https://docs.docker.com/,docker,5,Alta,Banco inicial filtrado por temas de currícula y patrones de test
1878,Fullstack Developer Software,11,React,JSX,Básico,Aplicación,"¿Qué herramienta, método o concepto corresponde a esta descripción técnica: jsx?",Protocolo ligero de mensajería publish/subscribe usado frecuentemente en IoT.,Sintaxis que permite escribir estructuras similares a HTML dentro de JavaScript en React.,Sistema de gestión de base de datos relacional usado en aplicaciones backend.,YAML,Protocolo de servicios web basado en XML y reglas estrictas de mensajería.,B,Sintaxis que permite escribir estructuras similares a HTML dentro de JavaScript en React.,Corresponde a Sintaxis que permite escribir estructuras similares a HTML dentro de JavaScript en React..,PIAD-527_CONTENIDO (1).pdf,https://react.dev/learn/writing-markup-with-jsx,"react,jsx",5,Alta,Banco inicial filtrado por temas de currícula y patrones de test
1659,Fullstack Developer Software,10,Backend Node.js,Node.js,Básico,Relación,¿Qué opción representa mejor la siguiente función o característica: node.js?,Vista que permite al usuario ejecutar una acción al presionarla.,Entorno de ejecución que permite usar JavaScript en el servidor.,"Plataforma para registrar, configurar y publicar aplicaciones Android en Google Play.","Framework de machine learning usado para construir, entrenar y desplegar modelos.",Placa basada en ESP8266 con conectividad WiFi integrada para proyectos IoT.,B,Entorno de ejecución que permite usar JavaScript en el servidor.,Corresponde a Entorno de ejecución que permite usar JavaScript en el servidor.: Node.js,PIAD-527_CONTENIDO (1).pdf,https://nodejs.org/en/learn,node,5,Alta,Banco inicial filtrado por temas de currícula y patrones de test
2146,Fullstack Developer Software,12,Métodos HTTP,GET,Intermedio,Aplicación,¿Qué término técnico se asocia mejor con la siguiente idea: get?,Layout flexible que posiciona vistas mediante restricciones entre elementos.,POST,"Framework de machine learning usado para construir, entrenar y desplegar modelos.",Método HTTP usado para solicitar o leer recursos.,Acelerador especializado de Google para cargas de trabajo de machine learning.,D,Método HTTP usado para solicitar o leer recursos.,El término técnico asociado es Método HTTP usado para solicitar o leer recursos..,PIAD-527_CONTENIDO (1).pdf,https://expressjs.com/,http,5,Alta,Banco inicial filtrado por temas de currícula y patrones de test
2060,Fullstack Developer Software,12,Docker,Contenedor,Avanzado,Aplicación,"Si el enunciado dice «contenedor», ¿qué concepto debería marcarse? (Tema: Docker)",Entorno de ejecución que permite usar JavaScript en el servidor.,Volumen,Unidad aislada y portable que ejecuta una aplicación con sus dependencias.,Dockerfile,Herramienta que permite ejecutar y probar una app Android sin usar un dispositivo físico.,C,Unidad aislada y portable que ejecuta una aplicación con sus dependencias.,Corresponde a Unidad aislada y portable que ejecuta una aplicación con sus dependencias.: Contenedor,PIAD-527_CONTENIDO (1).pdf,https://docs.docker.com/,docker,5,Alta,Banco inicial filtrado por temas de currícula y patrones de test
1849,Fullstack Developer Software,11,React,Componente,Básico,Completar,Marca la alternativa que mejor representa el concepto de Bloque reutilizable de interfaz en React que puede recibir props y manejar estado..,Middleware,Acción que integra cambios de una rama en otra.,Endpoint,Repositorio,Bloque reutilizable de interfaz en React que puede recibir props y manejar estado.,E,Bloque reutilizable de interfaz en React que puede recibir props y manejar estado.,Bloque reutilizable de interfaz en React que puede recibir props y manejar estado.: Componente,PIAD-527_CONTENIDO (1).pdf,https://react.dev/learn/your-first-component,react,5,Alta,Banco inicial filtrado por temas de currícula y patrones de test
1927,Fullstack Developer Software,11,React,Vite,Básico,Definición,"En el módulo «Fullstack Developer Software», ¿qué elemento se usa para vite?",Express,Docker,Procesador general usado para ejecutar tareas de cómputo secuencial o general.,Herramienta moderna para crear y desarrollar proyectos frontend de forma rápida.,Sequelize,D,Herramienta moderna para crear y desarrollar proyectos frontend de forma rápida.,"Según el contenido del módulo, corresponde a Herramienta moderna para crear y desarrollar proyectos frontend de forma rápida..",PIAD-527_CONTENIDO (1).pdf,https://vite.dev/,"vite,react",5,Alta,Banco inicial filtrado por temas de currícula y patrones de test
3091,Fullstack Developer Software,10,Seguridad Backend,CORS,Básico,Definición,¿Qué concepto corresponde a la siguiente definición: «Mecanismo que controla qué orígenes pueden acceder a recursos de un servidor web.»?,SQL,JSON,CORS,ORM,JWT,C,CORS,La definición descrita corresponde a CORS. Este tema está alineado con Seguridad Backend del módulo.,PDF SENATI + fuente pública,https://expressjs.com/en/,"cors,seguridad",5,Alta,Currícula SENATI + documentación pública
1633,Fullstack Developer Software,10,Backend Express,Ruta,Básico,Aplicación,Relaciona el concepto con su función: Ruta,Definición de un endpoint y método HTTP en una aplicación Express.,Fork,Layout que organiza elementos en una sola dirección: horizontal o vertical.,Hook,Middleware,A,Definición de un endpoint y método HTTP en una aplicación Express.,La relación correcta es con Definición de un endpoint y método HTTP en una aplicación Express..,PIAD-527_CONTENIDO (1).pdf,https://expressjs.com/en/guide/routing.html,"express,routes",5,Alta,Banco inicial filtrado por temas de currícula y patrones de test
1544,Fullstack Developer Software,9,Git y GitHub,Repositorio,Básico,Reconocimiento,¿Cuál de las siguientes opciones pertenece directamente al tema «Git y GitHub» y cumple esta función: repositorio?,Espacio donde se almacena el historial y archivos de un proyecto controlado por Git.,Registro de cambios guardado en el historial de Git.,Cantidad de corriente eléctrica que circula por un circuito.,Rama,Componente de Android que representa una pantalla con la que el usuario interactúa.,A,Espacio donde se almacena el historial y archivos de un proyecto controlado por Git.,Espacio donde se almacena el historial y archivos de un proyecto controlado por Git. cumple esa función dentro de Git y GitHub.,PIAD-527_CONTENIDO (1).pdf,https://docs.github.com/,git,5,Alta,Banco inicial filtrado por temas de currícula y patrones de test
2072,Fullstack Developer Software,12,Docker,Docker,Básico,Completar,¿Qué concepto es clave en Docker porque permite/representa lo siguiente: docker?,Método de Keras usado para entrenar o ajustar un modelo con datos.,React,Git,Plataforma para empaquetar y ejecutar aplicaciones en contenedores.,Ataque que inserta código SQL malicioso en consultas de base de datos.,D,Plataforma para empaquetar y ejecutar aplicaciones en contenedores.,El concepto clave es Plataforma para empaquetar y ejecutar aplicaciones en contenedores..,PIAD-527_CONTENIDO (1).pdf,https://docs.docker.com/,docker,5,Alta,Banco inicial filtrado por temas de currícula y patrones de test
1401,Fullstack Developer Software,9,Git y GitHub,GitHub,Avanzado,Aplicación,¿Qué concepto se define como: «GitHub»?,Express,React Router,Plataforma en la nube para alojar repositorios Git y colaborar en proyectos.,"Instrumento para medir magnitudes eléctricas como voltaje, corriente y resistencia.","Elemento usado para reportar tareas, errores o mejoras en un proyecto colaborativo.",C,Plataforma en la nube para alojar repositorios Git y colaborar en proyectos.,La definición corresponde a Plataforma en la nube para alojar repositorios Git y colaborar en proyectos..,PIAD-527_CONTENIDO (1).pdf,https://docs.github.com/,github,5,Alta,Banco inicial filtrado por temas de currícula y patrones de test
1640,Fullstack Developer Software,10,Backend Express,Ruta,Avanzado,Completar,"Durante una explicación del curso, el docente define: ruta. ¿Cuál término completa la idea? (Tema: Backend Express)",Hook,Definición de un endpoint y método HTTP en una aplicación Express.,Sistema de control de versiones distribuido para registrar cambios en archivos y código.,Migración,Archivo que suele contener etiquetas y metadatos de un modelo exportado desde Teachable Machine.,B,Definición de un endpoint y método HTTP en una aplicación Express.,Corresponde a Definición de un endpoint y método HTTP en una aplicación Express.: Ruta,PIAD-527_CONTENIDO (1).pdf,https://expressjs.com/en/guide/routing.html,"express,routes",5,Alta,Banco inicial filtrado por temas de currícula y patrones de test
1622,Fullstack Developer Software,10,Backend Express,Ruta,Básico,Aplicación,"En el tema de Backend Express, ¿cuál es la opción correcta para: ruta?",Modelo,Hook,Definición de un endpoint y método HTTP en una aplicación Express.,Vista que permite al usuario ejecutar una acción al presionarla.,"Librería de Python para trabajar con arreglos, vectores y matrices numéricas.",C,Definición de un endpoint y método HTTP en una aplicación Express.,"En Backend Express, el concepto correcto es Definición de un endpoint y método HTTP en una aplicación Express..",PIAD-527_CONTENIDO (1).pdf,https://expressjs.com/en/guide/routing.html,"express,routes",5,Alta,Banco inicial filtrado por temas de currícula y patrones de test
1899,Fullstack Developer Software,11,React,React,Intermedio,Relación,Caso práctico: un estudiante necesita identificar el elemento que cumple esta función: react. ¿Cuál es?,Express,"Plataforma para registrar, configurar y publicar aplicaciones Android en Google Play.",Estilo de arquitectura para servicios web que usa recursos y métodos HTTP.,Biblioteca JavaScript para construir interfaces de usuario basadas en componentes.,Git,D,Biblioteca JavaScript para construir interfaces de usuario basadas en componentes.,Corresponde a Biblioteca JavaScript para construir interfaces de usuario basadas en componentes.: React,PIAD-527_CONTENIDO (1).pdf,https://react.dev/,react,5,Alta,Banco inicial filtrado por temas de currícula y patrones de test
2099,Fullstack Developer Software,12,Docker,Dockerfile,Básico,Definición,¿Qué opción representa mejor la siguiente función o característica: dockerfile?,Oposición al paso de la corriente eléctrica en un circuito.,Sistema de control de versiones distribuido para registrar cambios en archivos y código.,index.html,package.json,Archivo con instrucciones para construir una imagen Docker.,E,Archivo con instrucciones para construir una imagen Docker.,Corresponde a Archivo con instrucciones para construir una imagen Docker.: Dockerfile,PIAD-527_CONTENIDO (1).pdf,https://docs.docker.com/,docker,5,Alta,Banco inicial filtrado por temas de currícula y patrones de test
1343,Fullstack Developer Software,9,Git y GitHub,Commit,Básico,Relación,"Complete la frase: En Git y GitHub, ______ se relaciona con commit",Push,Librería de Python para manipulación y análisis de datos con estructuras como DataFrame.,Bloque de un notebook que ejecuta instrucciones de programación.,Archivo con instrucciones para construir una imagen Docker.,Registro de cambios guardado en el historial de Git.,E,Registro de cambios guardado en el historial de Git.,La palabra que completa la frase es Registro de cambios guardado en el historial de Git..,PIAD-527_CONTENIDO (1).pdf,https://git-scm.com/doc,git,5,Alta,Banco inicial filtrado por temas de currícula y patrones de test
1393,Fullstack Developer Software,9,Git y GitHub,Git,Básico,Completar,Relaciona el concepto con su función: Git,React,Sistema de control de versiones distribuido para registrar cambios en archivos y código.,Docker,MySQL,Herramienta moderna para crear y desarrollar proyectos frontend de forma rápida.,B,Sistema de control de versiones distribuido para registrar cambios en archivos y código.,La relación correcta es con Sistema de control de versiones distribuido para registrar cambios en archivos y código..,PIAD-527_CONTENIDO (1).pdf,https://git-scm.com/doc,git,5,Alta,Banco inicial filtrado por temas de currícula y patrones de test
2119,Fullstack Developer Software,12,Docker,Imagen,Intermedio,Definición,"En una pregunta de marcar, la pista principal es: imagen. Selecciona la respuesta.",Protocolo de servicios web basado en XML y reglas estrictas de mensajería.,Procesador gráfico usado para acelerar cálculos paralelos en entrenamiento de redes neuronales.,Commit,Plantilla inmutable usada para crear contenedores Docker.,"Plataforma para registrar, configurar y publicar aplicaciones Android en Google Play.",D,Plantilla inmutable usada para crear contenedores Docker.,Corresponde a Plantilla inmutable usada para crear contenedores Docker.: Imagen,PIAD-527_CONTENIDO (1).pdf,https://docs.docker.com/,docker,5,Alta,Banco inicial filtrado por temas de currícula y patrones de test
2635,Taller de Desarrollo de Aplicaciones con Machine Learning,14,TensorFlow y Keras,fit(),Básico,Relación,Selecciona la opción que completa correctamente: «Método de Keras usado para entrenar o ajustar un modelo con datos. es...»,Método de Keras usado para entrenar o ajustar un modelo con datos.,Archivo con instrucciones para construir una imagen Docker.,summary(),Coeficiente de determinación que indica proporción de variabilidad explicada por el modelo.,evaluate(),A,Método de Keras usado para entrenar o ajustar un modelo con datos.,Método de Keras usado para entrenar o ajustar un modelo con datos. se define como: fit(),PIAD-528_CONTENIDO.pdf,https://www.tensorflow.org/guide/keras/training_with_built_in_methods,"keras,training",5,Alta,Banco inicial filtrado por temas de currícula y patrones de test
2913,Taller de Desarrollo de Aplicaciones con Machine Learning,16,OpenCV,Procesamiento de imágenes,Intermedio,Relación,Relaciona el concepto con su función: Procesamiento de imágenes,Función de Arduino que se ejecuta una sola vez al iniciar el programa.,Bloque de un notebook usado para escribir explicaciones en Markdown.,"Técnicas para manipular, filtrar, transformar o analizar imágenes digitales.",CRUD,Estructura de control que permite seleccionar entre varios casos posibles.,C,"Técnicas para manipular, filtrar, transformar o analizar imágenes digitales.","La relación correcta es con Técnicas para manipular, filtrar, transformar o analizar imágenes digitales..",PIAD-528_CONTENIDO.pdf,https://docs.opencv.org/,vision,5,Alta,Banco inicial filtrado por temas de currícula y patrones de test
2487,Taller de Desarrollo de Aplicaciones con Machine Learning,14,Métricas,R²,Básico,Reconocimiento,"En el módulo «Taller de Desarrollo de Aplicaciones con Machine Learning», ¿qué elemento se usa para r²?",Protocolo de red de largo alcance y bajo consumo usado en soluciones IoT.,"Plataforma para registrar, configurar y publicar aplicaciones Android en Google Play.",Coeficiente de determinación que indica proporción de variabilidad explicada por el modelo.,Componente de Android que representa una pantalla con la que el usuario interactúa.,MAE,C,Coeficiente de determinación que indica proporción de variabilidad explicada por el modelo.,"Según el contenido del módulo, corresponde a Coeficiente de determinación que indica proporción de variabilidad explicada por el modelo..",PIAD-528_CONTENIDO.pdf,https://www.tensorflow.org/guide/keras/training_with_built_in_methods,metricas,5,Alta,Banco inicial filtrado por temas de currícula y patrones de test
2892,Taller de Desarrollo de Aplicaciones con Machine Learning,16,OpenCV,OpenCV,Intermedio,Relación,¿Qué concepto es clave en OpenCV porque permite/representa lo siguiente: opencv?,Acción que integra cambios de una rama en otra.,Comando que trae cambios del repositorio remoto y los integra localmente.,TensorFlow Lite,Biblioteca para visión por computadora y procesamiento de imágenes.,Layout que organiza elementos en una sola dirección: horizontal o vertical.,D,Biblioteca para visión por computadora y procesamiento de imágenes.,El concepto clave es Biblioteca para visión por computadora y procesamiento de imágenes..,PIAD-528_CONTENIDO.pdf,https://docs.opencv.org/,opencv,5,Alta,Banco inicial filtrado por temas de currícula y patrones de test
2480,Taller de Desarrollo de Aplicaciones con Machine Learning,14,Métricas,RMSE,Básico,Reconocimiento,"Pregunta de repaso: dentro de Métricas, ¿qué alternativa corresponde a «rmse»? (Tema: Métricas)",Recall,Operación CRUD que inserta o registra nuevos datos.,Estructura de control que permite seleccionar entre varios casos posibles.,R²,"Raíz del error cuadrático medio, expresada en la misma unidad de la variable objetivo.",E,"Raíz del error cuadrático medio, expresada en la misma unidad de la variable objetivo.","Corresponde a Raíz del error cuadrático medio, expresada en la misma unidad de la variable objetivo.: RMSE",PIAD-528_CONTENIDO.pdf,https://www.tensorflow.org/guide/keras/training_with_built_in_methods,metricas,5,Alta,Banco inicial filtrado por temas de currícula y patrones de test
