id,modulo,semana,tema,subtema,nivel,tipo_pregunta,pregunta,opcion_a,opcion_b,opcion_c,opcion_d,opcion_e,respuesta_correcta,respuesta_texto,explicacion,fuente_base,probabilidad_salida,prioridad,origen_refuerzo,tags,validado,criterio_depuracion
600117,Soluciones IoT,,Control,PWM,Intermedio,Función o uso,¿Qué opción usarías en un sistema embebido para técnica para simular salidas analógicas mediante pulsos digitales?,PWM,Resistencia,Sensor DHT,Tipos de datos,Python,A,PWM,PWM controla intensidad o velocidad con pulsos.,PIAD SENATI + temario validado,Media,Media,"Banco V2 con preguntas variadas, concisas y sin repeticiones fuertes","Soluciones IoT, Control, PWM, PWM",SI,Mismo concepto validado; se varió la forma de preguntar para evitar patrón repetitivo.
600116,Soluciones IoT,,Datos,Telemetría,Intermedio,Caso breve,"Para armar o controlar un circuito, ¿qué alternativa corresponde a telemetría?",OLED,Telemetría,Sistema binario,WLAN,analogRead(),B,Telemetría,La telemetría permite monitorear mediciones a distancia.,PIAD SENATI + temario validado,Media,Media,"Banco V2 con preguntas variadas, concisas y sin repeticiones fuertes","Soluciones IoT, Datos, Telemetría, Telemetría",SI,Mismo concepto validado; se varió la forma de preguntar para evitar patrón repetitivo.
600066,Soluciones IoT,,Electrónica,Analógica,Básico,Caso breve,"Para reforzar Electrónica, identifica la opción correcta sobre analógica.",Telemetría,Electrónica analógica,Cloud IoT,Función,OLED,B,Electrónica analógica,La electrónica analógica usa valores continuos.,PIAD SENATI + temario validado,Alta,Alta,"Banco V2 con preguntas variadas, concisas y sin repeticiones fuertes","Soluciones IoT, Electrónica, Analógica, Electrónica analógica",SI,Mismo concepto validado; se varió la forma de preguntar para evitar patrón repetitivo.
600065,Soluciones IoT,,Electrónica,Digital,Básico,Repaso conceptual,¿Qué opción usarías en un sistema embebido para área que trabaja con señales discretas como 0 y 1?,WiFi,Sensor,Arduino,Electrónica digital,LoRaWAN,D,Electrónica digital,La electrónica digital usa estados discretos.,PIAD SENATI + temario validado,Alta,Alta,"Banco V2 con preguntas variadas, concisas y sin repeticiones fuertes","Soluciones IoT, Electrónica, Digital, Electrónica digital",SI,Mismo concepto validado; se varió la forma de preguntar para evitar patrón repetitivo.
600071,Soluciones IoT,,Electrónica,Ley,Básico,Caso breve,"¿Qué opción cumple esta función: Relación entre voltaje, corriente y resistencia?",Ley de Ohm,HTTP,Broker MQTT,Comunicación paralela,Resistencia fija,A,Ley de Ohm,La Ley de Ohm se expresa como V = I × R.,PIAD SENATI + temario validado,Alta,Alta,"Banco V2 con preguntas variadas, concisas y sin repeticiones fuertes","Soluciones IoT, Electrónica, Ley, Ley de Ohm",SI,Mismo concepto validado; se varió la forma de preguntar para evitar patrón repetitivo.
600115,Soluciones IoT,,Energía,Bajo consumo,Intermedio,Repaso conceptual,"Repaso: en Energía, ¿qué opción se asocia con bajo consumo?",Resistencia fija,Comunicación paralela,Bajo consumo,Node-RED,I2C,C,Bajo consumo,Reduce gasto energético en dispositivos IoT.,PIAD SENATI + temario validado,Media,Media,"Banco V2 con preguntas variadas, concisas y sin repeticiones fuertes","Soluciones IoT, Energía, Bajo consumo, Bajo consumo",SI,Mismo concepto validado; se varió la forma de preguntar para evitar patrón repetitivo.
600090,Soluciones IoT,,Entradas,Analógica,Básico,Repaso conceptual,"Para reforzar Entradas, identifica la opción correcta sobre analógica.",Actuador,Entrada analógica,Hardware libre,Ley de Ohm,Comunicación paralela,B,Entrada analógica,La entrada analógica mide rangos de valores.,PIAD SENATI + temario validado,Alta,Alta,"Banco V2 con preguntas variadas, concisas y sin repeticiones fuertes","Soluciones IoT, Entradas, Analógica, Entrada analógica",SI,Mismo concepto validado; se varió la forma de preguntar para evitar patrón repetitivo.
600089,Soluciones IoT,,Entradas,Digital,Básico,Aplicación directa,"En IoT, ¿qué opción permite entrada que lee valores discretos como alto o bajo?",HTTP,Bucle,Entrada digital,OLED,LAN,C,Entrada digital,La entrada digital reconoce estados 0/1.,PIAD SENATI + temario validado,Alta,Alta,"Banco V2 con preguntas variadas, concisas y sin repeticiones fuertes","Soluciones IoT, Entradas, Digital, Entrada digital",SI,Mismo concepto validado; se varió la forma de preguntar para evitar patrón repetitivo.
600067,Soluciones IoT,,Hardware,Control,Básico,Función o uso,¿Qué concepto se usa para circuito integrado programable que controla entradas y salidas?,Comunicación serial,Electrónica analógica,Potenciómetro,Microcontrolador,Amperaje,D,Microcontrolador,Un microcontrolador ejecuta instrucciones para controlar hardware.,PIAD SENATI + temario validado,Alta,Alta,"Banco V2 con preguntas variadas, concisas y sin repeticiones fuertes","Soluciones IoT, Hardware, Control, Microcontrolador",SI,Mismo concepto validado; se varió la forma de preguntar para evitar patrón repetitivo.
600079,Soluciones IoT,,Hardware,Libre,Básico,Aplicación directa,"En un proyecto IoT, necesitas hardware cuyo diseño puede ser estudiado, modificado y compartido. ¿Qué opción corresponde?",Voltaje,Sensor DHT,WLAN,Actuador,Hardware libre,E,Hardware libre,El hardware libre favorece aprendizaje y prototipado.,PIAD SENATI + temario validado,Alta,Alta,"Banco V2 con preguntas variadas, concisas y sin repeticiones fuertes","Soluciones IoT, Hardware, Libre, Hardware libre",SI,Mismo concepto validado; se varió la forma de preguntar para evitar patrón repetitivo.
600108,Soluciones IoT,,Herramientas,Flujos,Intermedio,Identificación,"Para reforzar Herramientas, identifica la opción correcta sobre flujos.",OLED,Función,Node-RED,Raspberry Pi,Display de 7 segmentos,C,Node-RED,Node-RED facilita flujos de datos visuales.,PIAD SENATI + temario validado,Alta,Alta,"Banco V2 con preguntas variadas, concisas y sin repeticiones fuertes","Soluciones IoT, Herramientas, Flujos, Node-RED",SI,Mismo concepto validado; se varió la forma de preguntar para evitar patrón repetitivo.
600064,Soluciones IoT,,IoT,Definición,Básico,Aplicación directa,"Para armar o controlar un circuito, ¿qué alternativa corresponde a definición?",Internet de las Cosas,Python,Actuador,Display de 7 segmentos,Bucle,A,Internet de las Cosas,IoT conecta dispositivos físicos a redes para intercambiar datos.,PIAD SENATI + temario validado,Alta,Alta,"Banco V2 con preguntas variadas, concisas y sin repeticiones fuertes","Soluciones IoT, IoT, Definición, Internet de las Cosas",SI,Mismo concepto validado; se varió la forma de preguntar para evitar patrón repetitivo.
600104,Soluciones IoT,,IoT,Largo alcance,Intermedio,Aplicación directa,Repaso rápido: ¿qué alternativa permite tecnología de comunicación de largo alcance y bajo consumo?,LoRaWAN,TCP,Simulador online,Sensor DHT,Microcontrolador,A,LoRaWAN,LoRaWAN sirve para redes IoT de amplio alcance.,PIAD SENATI + temario validado,Alta,Alta,"Banco V2 con preguntas variadas, concisas y sin repeticiones fuertes","Soluciones IoT, IoT, Largo alcance, LoRaWAN",SI,Mismo concepto validado; se varió la forma de preguntar para evitar patrón repetitivo.
600103,Soluciones IoT,,IoT,Ligero,Intermedio,Identificación,"Para armar o controlar un circuito, ¿qué alternativa corresponde a ligero?",NodeMCU ESP8266,MQTT,TCP,Bajo consumo,Entrada analógica,B,MQTT,MQTT es eficiente para dispositivos con pocos recursos.,PIAD SENATI + temario validado,Alta,Alta,"Banco V2 con preguntas variadas, concisas y sin repeticiones fuertes","Soluciones IoT, IoT, Ligero, MQTT",SI,Mismo concepto validado; se varió la forma de preguntar para evitar patrón repetitivo.
600112,Soluciones IoT,,IoT,Nube,Intermedio,Función o uso,"Al trabajar con un proyecto IoT, ¿qué elegirías para servicio remoto donde se almacenan o procesan datos de dispositivos?",Arduino,HTTP,Ley de Ohm,Raspberry Pi OS,Cloud IoT,E,Cloud IoT,La nube centraliza datos y servicios IoT.,PIAD SENATI + temario validado,Alta,Alta,"Banco V2 con preguntas variadas, concisas y sin repeticiones fuertes","Soluciones IoT, IoT, Nube, Cloud IoT",SI,Mismo concepto validado; se varió la forma de preguntar para evitar patrón repetitivo.
600109,Soluciones IoT,,Lenguaje,Raspberry,Intermedio,Aplicación directa,"Si te piden reconocer raspberry dentro de Lenguaje, ¿cuál es la respuesta correcta?",Seguridad IoT,Python,Raspberry Pi OS,Simulador online,pinMode(),B,Python,Python es común en Raspberry Pi e IoT.,PIAD SENATI + temario validado,Alta,Alta,"Banco V2 con preguntas variadas, concisas y sin repeticiones fuertes","Soluciones IoT, Lenguaje, Raspberry, Python",SI,Mismo concepto validado; se varió la forma de preguntar para evitar patrón repetitivo.
600069,Soluciones IoT,,Magnitudes,Corriente,Básico,Aplicación directa,"Para reforzar Magnitudes, identifica la opción correcta sobre corriente.",TCP,Potenciómetro,Amperaje,UART,Función,C,Amperaje,El amperaje mide corriente eléctrica.,PIAD SENATI + temario validado,Alta,Alta,"Banco V2 con preguntas variadas, concisas y sin repeticiones fuertes","Soluciones IoT, Magnitudes, Corriente, Amperaje",SI,Mismo concepto validado; se varió la forma de preguntar para evitar patrón repetitivo.
600070,Soluciones IoT,,Magnitudes,Resistencia,Básico,Repaso conceptual,"Si te piden reconocer resistencia dentro de Magnitudes, ¿cuál es la respuesta correcta?",Comunicación serial,Resistencia,Electrónica digital,Cloud IoT,Resistencia fija,B,Resistencia,La resistencia limita el flujo de corriente.,PIAD SENATI + temario validado,Alta,Alta,"Banco V2 con preguntas variadas, concisas y sin repeticiones fuertes","Soluciones IoT, Magnitudes, Resistencia, Resistencia",SI,Mismo concepto validado; se varió la forma de preguntar para evitar patrón repetitivo.
600068,Soluciones IoT,,Magnitudes,Voltaje,Básico,Identificación,¿Cuál alternativa identifica correctamente la función de voltaje?,Actuador,MQTT,LED,Voltaje,Node-RED,D,Voltaje,El voltaje impulsa el movimiento de cargas eléctricas.,PIAD SENATI + temario validado,Alta,Alta,"Banco V2 con preguntas variadas, concisas y sin repeticiones fuertes","Soluciones IoT, Magnitudes, Voltaje, Voltaje",SI,Mismo concepto validado; se varió la forma de preguntar para evitar patrón repetitivo.
600077,Soluciones IoT,,Medición,Instrumento,Básico,Función o uso,"Para armar o controlar un circuito, ¿qué alternativa corresponde a instrumento?",LoRaWAN,digitalWrite(),Multímetro,Voltaje,Amperaje,C,Multímetro,El multímetro mide magnitudes eléctricas.,PIAD SENATI + temario validado,Alta,Alta,"Banco V2 con preguntas variadas, concisas y sin repeticiones fuertes","Soluciones IoT, Medición, Instrumento, Multímetro",SI,Mismo concepto validado; se varió la forma de preguntar para evitar patrón repetitivo.
600096,Soluciones IoT,,Pantallas,LCD,Básico,Caso breve,"Si te piden reconocer lCD dentro de Pantallas, ¿cuál es la respuesta correcta?",Electrónica analógica,Microcontrolador,TCP,Entrada digital,LCD 16x2,E,LCD 16x2,LCD 16x2 muestra texto en dos líneas.,PIAD SENATI + temario validado,Alta,Alta,"Banco V2 con preguntas variadas, concisas y sin repeticiones fuertes","Soluciones IoT, Pantallas, LCD, LCD 16x2",SI,Mismo concepto validado; se varió la forma de preguntar para evitar patrón repetitivo.
600097,Soluciones IoT,,Pantallas,OLED,Básico,Función o uso,"Repaso: en Pantallas, ¿qué opción se asocia con oLED?",Función,Voltaje,Sensor,LCD 16x2,OLED,E,OLED,OLED muestra información con alto contraste.,PIAD SENATI + temario validado,Alta,Alta,"Banco V2 con preguntas variadas, concisas y sin repeticiones fuertes","Soluciones IoT, Pantallas, OLED, OLED",SI,Mismo concepto validado; se varió la forma de preguntar para evitar patrón repetitivo.
600082,Soluciones IoT,,Placas,Arduino,Básico,Función o uso,"Para una tarea de Placas, ¿qué opción describe mejor plataforma de microcontrolador usada para prototipos electrónicos?",Protoboard,Amperaje,loop(),Comunicación serial,Arduino,E,Arduino,Arduino permite controlar sensores y actuadores.,PIAD SENATI + temario validado,Alta,Alta,"Banco V2 con preguntas variadas, concisas y sin repeticiones fuertes","Soluciones IoT, Placas, Arduino, Arduino",SI,Mismo concepto validado; se varió la forma de preguntar para evitar patrón repetitivo.
600084,Soluciones IoT,,Placas,Mini PC,Básico,Aplicación directa,¿Qué opción cumple esta función: Computadora pequeña capaz de ejecutar un sistema operativo?,Electrónica analógica,TCP,PWM,Raspberry Pi,setup(),D,Raspberry Pi,Raspberry Pi funciona como una mini computadora.,PIAD SENATI + temario validado,Alta,Alta,"Banco V2 con preguntas variadas, concisas y sin repeticiones fuertes","Soluciones IoT, Placas, Mini PC, Raspberry Pi",SI,Mismo concepto validado; se varió la forma de preguntar para evitar patrón repetitivo.
600083,Soluciones IoT,,Placas,WiFi,Básico,Identificación,Repaso rápido: ¿qué alternativa permite placa basada en ESP8266 con conectividad WiFi integrada?,Amperaje,OLED,LoRaWAN,NodeMCU ESP8266,I2C,D,NodeMCU ESP8266,NodeMCU integra microcontrolador y WiFi.,PIAD SENATI + temario validado,Alta,Alta,"Banco V2 con preguntas variadas, concisas y sin repeticiones fuertes","Soluciones IoT, Placas, WiFi, NodeMCU ESP8266",SI,Mismo concepto validado; se varió la forma de preguntar para evitar patrón repetitivo.
600086,Soluciones IoT,,Programación,Condición,Básico,Caso breve,"Al trabajar con un proyecto IoT, ¿qué elegirías para estructura que ejecuta código si se cumple una condición?",Condicional,WLAN,NodeMCU ESP8266,Relé,Hardware libre,A,Condicional,Un condicional permite tomar decisiones.,PIAD SENATI + temario validado,Alta,Alta,"Banco V2 con preguntas variadas, concisas y sin repeticiones fuertes","Soluciones IoT, Programación, Condición, Condicional",SI,Mismo concepto validado; se varió la forma de preguntar para evitar patrón repetitivo.
600087,Soluciones IoT,,Programación,Repetición,Básico,Función o uso,"Para reforzar Programación, identifica la opción correcta sobre repetición.",LED,Python,Microcontrolador,Bucle,Actuador,D,Bucle,Un bucle ejecuta instrucciones varias veces.,PIAD SENATI + temario validado,Alta,Alta,"Banco V2 con preguntas variadas, concisas y sin repeticiones fuertes","Soluciones IoT, Programación, Repetición, Bucle",SI,Mismo concepto validado; se varió la forma de preguntar para evitar patrón repetitivo.
600088,Soluciones IoT,,Programación,Reuso,Básico,Identificación,"En una evaluación sobre Programación, ¿qué respuesta corresponde a reuso?",Raspberry Pi,Tipos de datos,MQTT,Función,Potenciómetro,D,Función,Una función organiza y reutiliza código.,PIAD SENATI + temario validado,Alta,Alta,"Banco V2 con preguntas variadas, concisas y sin repeticiones fuertes","Soluciones IoT, Programación, Reuso, Función",SI,Mismo concepto validado; se varió la forma de preguntar para evitar patrón repetitivo.
600085,Soluciones IoT,,Programación,Tipos,Básico,Repaso conceptual,"Dentro de Programación, ¿qué alternativa se relaciona con tipos?",Tipos de datos,Seguridad IoT,Multímetro,WLAN,TCP,A,Tipos de datos,Los tipos definen qué valores maneja una variable.,PIAD SENATI + temario validado,Alta,Alta,"Banco V2 con preguntas variadas, concisas y sin repeticiones fuertes","Soluciones IoT, Programación, Tipos, Tipos de datos",SI,Mismo concepto validado; se varió la forma de preguntar para evitar patrón repetitivo.
600076,Soluciones IoT,,Prototipado,Placa,Básico,Caso breve,"Repaso: en Prototipado, ¿qué opción se asocia con placa?",Función,Bajo consumo,LCD 16x2,Electrónica digital,Protoboard,E,Protoboard,La protoboard permite probar circuitos rápidamente.,PIAD SENATI + temario validado,Alta,Alta,"Banco V2 con preguntas variadas, concisas y sin repeticiones fuertes","Soluciones IoT, Prototipado, Placa, Protoboard",SI,Mismo concepto validado; se varió la forma de preguntar para evitar patrón repetitivo.
600107,Soluciones IoT,,Raspberry,Sistema,Intermedio,Función o uso,¿Cuál alternativa identifica correctamente la función de sistema?,Sistema embebido,Resistencia fija,Multímetro,OLED,Raspberry Pi OS,E,Raspberry Pi OS,Raspberry Pi OS permite operar la placa como computadora.,PIAD SENATI + temario validado,Alta,Alta,"Banco V2 con preguntas variadas, concisas y sin repeticiones fuertes","Soluciones IoT, Raspberry, Sistema, Raspberry Pi OS",SI,Mismo concepto validado; se varió la forma de preguntar para evitar patrón repetitivo.
600100,Soluciones IoT,,Redes,HTTP,Intermedio,Repaso conceptual,¿Cuál es la opción más adecuada para el caso: Protocolo usado para comunicación web cliente-servidor?,Telemetría,OLED,Actuador,HTTP,Sensor DHT,D,HTTP,HTTP permite intercambiar información en la web.,PIAD SENATI + temario validado,Alta,Alta,"Banco V2 con preguntas variadas, concisas y sin repeticiones fuertes","Soluciones IoT, Redes, HTTP, HTTP",SI,Mismo concepto validado; se varió la forma de preguntar para evitar patrón repetitivo.
600102,Soluciones IoT,,Redes,IP,Intermedio,Función o uso,"En IoT, ¿qué opción permite protocolo que identifica y enruta dispositivos en una red?",Sensor DHT,IP,HTTP,NodeMCU ESP8266,Sistema embebido,B,IP,IP permite direccionar equipos en redes.,PIAD SENATI + temario validado,Alta,Alta,"Banco V2 con preguntas variadas, concisas y sin repeticiones fuertes","Soluciones IoT, Redes, IP, IP",SI,Mismo concepto validado; se varió la forma de preguntar para evitar patrón repetitivo.
600101,Soluciones IoT,,Redes,TCP,Intermedio,Caso breve,Repaso rápido: ¿qué alternativa permite protocolo que asegura entrega ordenada y confiable de datos?,LED,Entrada digital,Cloud IoT,TCP,LoRaWAN,D,TCP,TCP controla la transmisión confiable.,PIAD SENATI + temario validado,Alta,Alta,"Banco V2 con preguntas variadas, concisas y sin repeticiones fuertes","Soluciones IoT, Redes, TCP, TCP",SI,Mismo concepto validado; se varió la forma de preguntar para evitar patrón repetitivo.
600106,Soluciones IoT,,Redes,WLAN,Intermedio,Caso breve,¿Qué concepto se usa para red de área local inalámbrica?,Potenciómetro,Entrada analógica,Python,WLAN,Multímetro,D,WLAN,WLAN es una red local basada en comunicación inalámbrica.,PIAD SENATI + temario validado,Alta,Alta,"Banco V2 con preguntas variadas, concisas y sin repeticiones fuertes","Soluciones IoT, Redes, WLAN, WLAN",SI,Mismo concepto validado; se varió la forma de preguntar para evitar patrón repetitivo.
600105,Soluciones IoT,,Redes,WiFi,Intermedio,Repaso conceptual,"En un proyecto IoT, necesitas tecnología inalámbrica para conectar dispositivos a una red local. ¿Qué opción corresponde?",Ley de Ohm,Python,WiFi,Electrónica analógica,HTTP,C,WiFi,WiFi conecta dispositivos sin cables.,PIAD SENATI + temario validado,Alta,Alta,"Banco V2 con preguntas variadas, concisas y sin repeticiones fuertes","Soluciones IoT, Redes, WiFi, WiFi",SI,Mismo concepto validado; se varió la forma de preguntar para evitar patrón repetitivo.
600091,Soluciones IoT,,Salidas,Digital,Básico,Caso breve,¿Qué opción usarías en un sistema embebido para salida que envía estados alto o bajo a un componente?,Función,LoRaWAN,Entrada analógica,Salida digital,pinMode(),D,Salida digital,La salida digital controla estados ON/OFF.,PIAD SENATI + temario validado,Alta,Alta,"Banco V2 con preguntas variadas, concisas y sin repeticiones fuertes","Soluciones IoT, Salidas, Digital, Salida digital",SI,Mismo concepto validado; se varió la forma de preguntar para evitar patrón repetitivo.
600114,Soluciones IoT,,Seguridad,IoT,Intermedio,Aplicación directa,"En una evaluación sobre Seguridad, ¿qué respuesta corresponde a ioT?",WiFi,Seguridad IoT,Condicional,Sensor,Comunicación serial,B,Seguridad IoT,La seguridad IoT protege comunicación y dispositivos.,PIAD SENATI + temario validado,Media,Media,"Banco V2 con preguntas variadas, concisas y sin repeticiones fuertes","Soluciones IoT, Seguridad, IoT, Seguridad IoT",SI,Mismo concepto validado; se varió la forma de preguntar para evitar patrón repetitivo.
600094,Soluciones IoT,,Sensores,Ambiente,Básico,Aplicación directa,"Repaso: en Sensores, ¿qué opción se asocia con ambiente?",Microcontrolador,IP,Condicional,Sensor DHT,Arduino,D,Sensor DHT,El sensor DHT mide temperatura y humedad.,PIAD SENATI + temario validado,Alta,Alta,"Banco V2 con preguntas variadas, concisas y sin repeticiones fuertes","Soluciones IoT, Sensores, Ambiente, Sensor DHT",SI,Mismo concepto validado; se varió la forma de preguntar para evitar patrón repetitivo.
600092,Soluciones IoT,,Sensores,Definición,Básico,Función o uso,"En un proyecto IoT, necesitas dispositivo que detecta una magnitud del entorno. ¿Qué opción corresponde?",Protoboard,LED,LAN,LCD 16x2,Sensor,E,Sensor,Un sensor captura datos físicos.,PIAD SENATI + temario validado,Alta,Alta,"Banco V2 con preguntas variadas, concisas y sin repeticiones fuertes","Soluciones IoT, Sensores, Definición, Sensor",SI,Mismo concepto validado; se varió la forma de preguntar para evitar patrón repetitivo.
600111,Soluciones IoT,,Simulación,Online,Intermedio,Caso breve,"Para reforzar Simulación, identifica la opción correcta sobre online.",Node-RED,Python,Simulador online,Relé,Raspberry Pi,C,Simulador online,Permite validar circuitos antes de armarlos.,PIAD SENATI + temario validado,Alta,Alta,"Banco V2 con preguntas variadas, concisas y sin repeticiones fuertes","Soluciones IoT, Simulación, Online, Simulador online",SI,Mismo concepto validado; se varió la forma de preguntar para evitar patrón repetitivo.
600078,Soluciones IoT,,Sistemas,Binario,Básico,Identificación,¿Qué opción usarías en un sistema embebido para sistema numérico basado en dos valores: 0 y 1?,Seguridad IoT,Salida digital,PWM,UART,Sistema binario,E,Sistema binario,El binario es la base de la electrónica digital.,PIAD SENATI + temario validado,Alta,Alta,"Banco V2 con preguntas variadas, concisas y sin repeticiones fuertes","Soluciones IoT, Sistemas, Binario, Sistema binario",SI,Mismo concepto validado; se varió la forma de preguntar para evitar patrón repetitivo.
600110,Soluciones IoT,,Sistemas,Embebidos,Intermedio,Repaso conceptual,¿Qué opción cumple esta función: Sistema computacional dedicado a una función específica?,I2C,Comunicación paralela,Sistema binario,Sistema embebido,NodeMCU ESP8266,D,Sistema embebido,Un sistema embebido está integrado para tareas concretas.,PIAD SENATI + temario validado,Alta,Alta,"Banco V2 con preguntas variadas, concisas y sin repeticiones fuertes","Soluciones IoT, Sistemas, Embebidos, Sistema embebido",SI,Mismo concepto validado; se varió la forma de preguntar para evitar patrón repetitivo.
600113,Soluciones IoT,,Topología,LAN,Intermedio,Identificación,¿Cuál es la opción más adecuada para el caso: Red de área local que conecta dispositivos cercanos?,Telemetría,LAN,Arduino,Potenciómetro,Seguridad IoT,B,LAN,LAN conecta equipos dentro de un área limitada.,PIAD SENATI + temario validado,Alta,Alta,"Banco V2 con preguntas variadas, concisas y sin repeticiones fuertes","Soluciones IoT, Topología, LAN, LAN",SI,Mismo concepto validado; se varió la forma de preguntar para evitar patrón repetitivo.
600241,Taller de Desarrollo de Aplicaciones con Machine Learning,,Algoritmos,Bosque,Intermedio,Caso breve,"Repaso: en Algoritmos, ¿qué opción se asocia con bosque?",Matriz,MSE,R²,Random Forest,Edge Computing,D,Random Forest,Random Forest combina árboles para mejorar predicción.,PIAD SENATI + temario validado,Media,Media,"Banco V2 con preguntas variadas, concisas y sin repeticiones fuertes","Taller de Desarrollo de Aplicaciones con Machine Learning, Algoritmos, Bosque, Random Forest",SI,Mismo concepto validado; se varió la forma de preguntar para evitar patrón repetitivo.
600244,Taller de Desarrollo de Aplicaciones con Machine Learning,,Algoritmos,Logística,Intermedio,Aplicación directa,"Repaso: en Algoritmos, ¿qué opción se asocia con logística?",Regresión,Random Forest,Regresión logística,Pandas,Inferencia,C,Regresión logística,La regresión logística predice clases.,PIAD SENATI + temario validado,Media,Media,"Banco V2 con preguntas variadas, concisas y sin repeticiones fuertes","Taller de Desarrollo de Aplicaciones con Machine Learning, Algoritmos, Logística, Regresión logística",SI,Mismo concepto validado; se varió la forma de preguntar para evitar patrón repetitivo.
600240,Taller de Desarrollo de Aplicaciones con Machine Learning,,Algoritmos,Margen,Intermedio,Repaso conceptual,¿Qué opción cumple esta función: Algoritmo que separa clases usando un hiperplano?,Datos de entrenamiento,Keras,Random Forest,SVM,Carga de archivos en Colab,D,SVM,SVM busca el mejor margen entre clases.,PIAD SENATI + temario validado,Media,Media,"Banco V2 con preguntas variadas, concisas y sin repeticiones fuertes","Taller de Desarrollo de Aplicaciones con Machine Learning, Algoritmos, Margen, SVM",SI,Mismo concepto validado; se varió la forma de preguntar para evitar patrón repetitivo.
600242,Taller de Desarrollo de Aplicaciones con Machine Learning,,Algoritmos,Probabilidad,Intermedio,Función o uso,"Al trabajar con un proyecto de inteligencia artificial, ¿qué elegirías para clasificador basado en probabilidades y el teorema de Bayes?",Regresión logística,CSV,Sobreajuste,Naive Bayes,Regresión lineal,D,Naive Bayes,Naive Bayes clasifica usando probabilidades.,PIAD SENATI + temario validado,Media,Media,"Banco V2 con preguntas variadas, concisas y sin repeticiones fuertes","Taller de Desarrollo de Aplicaciones con Machine Learning, Algoritmos, Probabilidad, Naive Bayes",SI,Mismo concepto validado; se varió la forma de preguntar para evitar patrón repetitivo.
600239,Taller de Desarrollo de Aplicaciones con Machine Learning,,Algoritmos,Vecinos,Intermedio,Aplicación directa,"Si te piden reconocer vecinos dentro de Algoritmos, ¿cuál es la respuesta correcta?",Fog Computing,GPU,Modelo funcional,KNN,Árbol de decisión,D,KNN,KNN decide por cercanía a ejemplos conocidos.,PIAD SENATI + temario validado,Media,Media,"Banco V2 con preguntas variadas, concisas y sin repeticiones fuertes","Taller de Desarrollo de Aplicaciones con Machine Learning, Algoritmos, Vecinos, KNN",SI,Mismo concepto validado; se varió la forma de preguntar para evitar patrón repetitivo.
600243,Taller de Desarrollo de Aplicaciones con Machine Learning,,Algoritmos,Árbol,Intermedio,Identificación,¿Cuál es la opción más adecuada para el caso: Modelo que toma decisiones mediante ramas y condiciones?,Árbol de decisión,Clasificación,Random Forest,Normalización,Naive Bayes,A,Árbol de decisión,El árbol de decisión divide datos mediante reglas.,PIAD SENATI + temario validado,Media,Media,"Banco V2 con preguntas variadas, concisas y sin repeticiones fuertes","Taller de Desarrollo de Aplicaciones con Machine Learning, Algoritmos, Árbol, Árbol de decisión",SI,Mismo concepto validado; se varió la forma de preguntar para evitar patrón repetitivo.
600236,Taller de Desarrollo de Aplicaciones con Machine Learning,,Clasificación,Categorías,Intermedio,Caso breve,¿Qué concepto se usa para tarea de asignar una entrada a una clase?,Clasificación,Flujo de entrenamiento,KNN,SVM,K-means,A,Clasificación,La clasificación predice categorías.,PIAD SENATI + temario validado,Alta,Alta,"Banco V2 con preguntas variadas, concisas y sin repeticiones fuertes","Taller de Desarrollo de Aplicaciones con Machine Learning, Clasificación, Categorías, Clasificación",SI,Mismo concepto validado; se varió la forma de preguntar para evitar patrón repetitivo.
600238,Taller de Desarrollo de Aplicaciones con Machine Learning,,Clustering,Grupos,Intermedio,Identificación,"Para una tarea de Clustering, ¿qué opción describe mejor técnica no supervisada que agrupa datos similares?",TensorFlow.js,K-means,Épocas,Naive Bayes,Subajuste,B,K-means,K-means crea grupos según similitud.,PIAD SENATI + temario validado,Media,Media,"Banco V2 con preguntas variadas, concisas y sin repeticiones fuertes","Taller de Desarrollo de Aplicaciones con Machine Learning, Clustering, Grupos, K-means",SI,Mismo concepto validado; se varió la forma de preguntar para evitar patrón repetitivo.
600188,Taller de Desarrollo de Aplicaciones con Machine Learning,,Colab,Código,Básico,Identificación,Repaso rápido: ¿qué alternativa permite tipo de celda usada para ejecutar instrucciones de programación?,DataFrame,Modelo secuencial,Celda de código,Normalización,KNN,C,Celda de código,La celda de código ejecuta Python u otro código permitido.,PIAD SENATI + temario validado,Alta,Alta,"Banco V2 con preguntas variadas, concisas y sin repeticiones fuertes","Taller de Desarrollo de Aplicaciones con Machine Learning, Colab, Código, Celda de código",SI,Mismo concepto validado; se varió la forma de preguntar para evitar patrón repetitivo.
600187,Taller de Desarrollo de Aplicaciones con Machine Learning,,Colab,Entorno,Básico,Función o uso,"Si te piden reconocer entorno dentro de Colab, ¿cuál es la respuesta correcta?",Google Colab,Aprendizaje no supervisado,CSV,Matriz,TinyML,A,Google Colab,Colab permite programar y ejecutar notebooks en línea.,PIAD SENATI + temario validado,Alta,Alta,"Banco V2 con preguntas variadas, concisas y sin repeticiones fuertes","Taller de Desarrollo de Aplicaciones con Machine Learning, Colab, Entorno, Google Colab",SI,Mismo concepto validado; se varió la forma de preguntar para evitar patrón repetitivo.
